,Map,Pokemon,DexID,MinLvl,MaxLvl,Item,Member,Tier,Type,Path,Time,Level,base_map,Map_x,Region,MaxMinLvl,IsHighestMin,HighestMinCount,IsRepellable,Repel
4449,Sinnoh Safari Area Zone 2,Palpitoad,536,24,28,Pecha Berry,Required,Rare,Land,sprites/palpitoad.png,M/Ni,24-28,Sinnoh Safari Area Zone,,,29,False,7,False,
4450,Forest Dungeon Entrance,Shroomish,285,25,31,,,Uncommon,Land,sprites/shroomish.png,M/D/Ni,25-31,Forest Dungeon Entrance,Forest Dungeon Entrance,,25,True,7,False,
4451,Forest Dungeon Entrance,Starly,396,25,31,,,Common,Land,sprites/starly.png,M/D/Ni,25-31,Forest Dungeon Entrance,Forest Dungeon Entrance,,25,True,7,False,
4452,Forest Dungeon Entrance,Bellsprout,69,25,31,,,Common,Land,sprites/bellsprout.png,M/D/Ni,25-31,Forest Dungeon Entrance,Forest Dungeon Entrance,,25,True,7,False,
4453,Forest Dungeon Entrance,Bunnelby,659,25,31,,,Rare,Land,sprites/bunnelby.png,M/D/Ni,25-31,Forest Dungeon Entrance,Forest Dungeon Entrance,,25,True,7,False,
4454,Forest Dungeon Entrance,Sentret,161,25,31,,,Common,Land,sprites/sentret.png,M/D/Ni,25-31,Forest Dungeon Entrance,Forest Dungeon Entrance,,25,True,7,False,
4455,Forest Dungeon Entrance,Diggersby,660,25,31,,,Rare,Land,sprites/diggersby.png,M/D/Ni,25-31,Forest Dungeon Entrance,Forest Dungeon Entrance,,25,True,7,False,
4456,Forest Dungeon Entrance,Tangela,114,25,31,,,Common,Land,sprites/tangela.png,M/D/Ni,25-31,Forest Dungeon Entrance,Forest Dungeon Entrance,,25,True,7,False,
4457,Nap Forest,Shroomish,285,46,53,,,Uncommon,Land,sprites/shroomish.png,M/D/Ni,46-53,Nap Forest,Nap Forest,Hoenn,46,True,1,True,46-53
4458,Nap Forest,Caterpie,10,42,45,,,Common,Land,sprites/caterpie.png,M/D,42-45,Nap Forest,Nap Forest,Hoenn,46,False,8,False,
4459,Nap Forest,Hoothoot,163,42,45,,,Common,Land,sprites/hoothoot.png,Ni,42-45,Nap Forest,Nap Forest,Hoenn,46,False,8,False,
4460,Nap Forest,Petilil,548,42,45,,Required,Rare,Land,sprites/petilil.png,M/D/Ni,42-45,Nap Forest,Nap Forest,Hoenn,46,False,8,False,
4461,Nap Forest,Paras,46,42,45,,,Common,Land,sprites/paras.png,M/D/Ni,42-45,Nap Forest,Nap Forest,Hoenn,46,False,8,False,
4462,Nap Forest,Scatterbug,664,42,45,,,Uncommon,Land,sprites/scatterbug.png,M/D/Ni,42-45,Nap Forest,Nap Forest,Hoenn,46,False,8,False,
4463,Nap Forest,Tangela,114,42,45,,,Common,Land,sprites/tangela.png,M/D/Ni,42-45,Nap Forest,Nap Forest,Hoenn,46,False,8,False,
4464,Nap Forest,Slakoth,287,42,45,,,Uncommon,Land,sprites/slakoth.png,M/D/Ni,42-45,Nap Forest,Nap Forest,Hoenn,46,False,8,False,
4465,Nap Forest,Foongus,590,42,45,Tiny Mushroom,,Rare,Land,sprites/foongus.png,M/D/Ni,42-45,Nap Forest,Nap Forest,Hoenn,46,False,8,False,
4466,Whitmore Residence Backyard,Shroomish,285,26,28,Kebia Berry,,Uncommon,Land,sprites/shroomish.png,M/D/Ni,26-28,Whitmore Residence Backyard,Whitmore Residence Backyard,,26,True,9,False,
4467,Whitmore Residence Backyard,Clefairy,35,26,28,Moon Stone,,Common,Land,sprites/clefairy.png,M/D/Ni,26-28,Whitmore Residence Backyard,Whitmore Residence Backyard,,26,True,9,False,
4468,Whitmore Residence Backyard,Snubbull,209,26,28,,,Common,Land,sprites/snubbull.png,M/D/Ni,26-28,Whitmore Residence Backyard,Whitmore Residence Backyard,,26,True,9,False,
4469,Whitmore Residence Backyard,Magnemite,81,26,28,Metal Coat,,Common,Land,sprites/magnemite.png,M/D/Ni,26-28,Whitmore Residence Backyard,Whitmore Residence Backyard,,26,True,9,False,
4470,Whitmore Residence Backyard,Spritzee,682,26,28,Sachet,,Rare,Land,sprites/spritzee.png,M/D/Ni,26-28,Whitmore Residence Backyard,Whitmore Residence Backyard,,26,True,9,False,
4471,Whitmore Residence Backyard,Vulpix,37,26,28,Rawst Berry,,Uncommon,Land,sprites/vulpix.png,M/D/Ni,26-28,Whitmore Residence Backyard,Whitmore Residence Backyard,,26,True,9,False,
4472,Whitmore Residence Backyard,Snivy,495,26,28,,,Rare,Land,sprites/snivy.png,M/D/Ni,26-28,Whitmore Residence Backyard,Whitmore Residence Backyard,,26,True,9,False,
4473,Whitmore Residence Backyard,Chikorita,152,26,28,,,Rare,Land,sprites/chikorita.png,M/D/Ni,26-28,Whitmore Residence Backyard,Whitmore Residence Backyard,,26,True,9,False,
4474,Whitmore Residence Backyard,Girafarig,203,26,28,Persim Berry,,Common,Land,sprites/girafarig.png,M/D/Ni,26-28,Whitmore Residence Backyard,Whitmore Residence Backyard,,26,True,9,False,
4475,Crumpit Valley,Skitty,300,25,31,Chilan Berry,,Uncommon,Land,sprites/skitty.png,M/D/Ni,25-31,Crumpit Valley,Crumpit Valley,,25,True,8,False,
4476,Crumpit Valley,Farfetchd,83,25,31,Stick,,Uncommon,Land,sprites/farfetchd.png,M/D/Ni,25-31,Crumpit Valley,Crumpit Valley,,25,True,8,False,
4477,Crumpit Valley,Natu,177,25,31,,,Common,Land,sprites/natu.png,M/D/Ni,25-31,Crumpit Valley,Crumpit Valley,,25,True,8,False,
4478,Crumpit Valley,Glameow,431,25,31,Cheri Berry,,Uncommon,Land,sprites/glameow.png,M/D/Ni,25-31,Crumpit Valley,Crumpit Valley,,25,True,8,False,
4479,Crumpit Valley,Spinda,327,25,31,Chesto Berry,,Uncommon,Land,sprites/spinda.png,M/D/Ni,25-31,Crumpit Valley,Crumpit Valley,,25,True,8,False,
4480,Crumpit Valley,Sentret,161,25,31,Oran Berry,,Common,Land,sprites/sentret.png,M/D/Ni,25-31,Crumpit Valley,Crumpit Valley,,25,True,8,False,
4481,Crumpit Valley,Cottonee,546,25,31,,,Rare,Land,sprites/cottonee.png,M/D/Ni,25-31,Crumpit Valley,Crumpit Valley,,25,True,8,False,
4482,Crumpit Valley,Espurr,677,25,31,,,Rare,Land,sprites/espurr.png,M/D/Ni,25-31,Crumpit Valley,Crumpit Valley,,25,True,8,False,
4483,Snowfall Valley,Skitty,300,25,31,Chilan Berry,,Uncommon,Land,sprites/skitty.png,M/D/Ni,25-31,Snowfall Valley,Snowfall Valley,,25,True,4,False,
4484,Snowfall Valley,Growlithe,58,14,17,Rawst Berry,,Common,Land,sprites/growlithe.png,M/D/Ni,14-17,Snowfall Valley,Snowfall Valley,,25,False,4,False,
4485,Snowfall Valley,Noctowl,164,21,26,,,Common,Land,sprites/noctowl.png,M/D/Ni,21-26,Snowfall Valley,Snowfall Valley,,25,False,4,False,
4486,Snowfall Valley,Swinub,220,21,27,,,Common,Land,sprites/swinub.png,M/D/Ni,21-27,Snowfall Valley,Snowfall Valley,,25,False,4,False,
4487,Snowfall Valley,Vulpix,37,25,31,Rawst Berry,,Uncommon,Land,sprites/vulpix.png,M/D/Ni,25-31,Snowfall Valley,Snowfall Valley,,25,True,4,False,
4488,Snowfall Valley,Chimecho,358,15,18,Colbur Berry,,Uncommon,Land,sprites/chimecho.png,M/D/Ni,15-18,Snowfall Valley,Snowfall Valley,,25,False,4,False,
4489,Snowfall Valley,Torchic,255,25,31,,,Rare,Land,sprites/torchic.png,M/D/Ni,25-31,Snowfall Valley,Snowfall Valley,,25,True,4,False,
4490,Snowfall Valley,Zangoose,335,25,31,Quick Claw,,Rare,Land,sprites/zangoose.png,M/D/Ni,25-31,Snowfall Valley,Snowfall Valley,,25,True,4,False,
4491,Lake Valor,Staravia,397,35,39,,,Uncommon,Land,sprites/staravia.png,M/D/Ni,35-39,Lake Valor,Lake Valor,Sinnoh,35,True,8,False,
4492,Lake Valor,Chingling,433,35,39,,,Uncommon,Land,sprites/chingling.png,M/D/Ni,35-39,Lake Valor,Lake Valor,Sinnoh,35,True,8,False,
4493,Lake Valor,Noctowl,164,35,39,,,Common,Land,sprites/noctowl.png,M/D/Ni,35-39,Lake Valor,Lake Valor,Sinnoh,35,True,8,False,
4494,Lake Valor,Psyduck,54,35,39,,,Common,Land,sprites/psyduck.png,M/D/Ni,35-39,Lake Valor,Lake Valor,Sinnoh,35,True,8,False,
4495,Lake Valor,Lickitung,108,35,39,,,Uncommon,Land,sprites/lickitung.png,M/D/Ni,35-39,Lake Valor,Lake Valor,Sinnoh,35,True,8,False,
4496,Lake Valor,Wobbuffet,202,35,39,,Required,Rare,Land,sprites/wobbuffet.png,M/D/Ni,35-39,Lake Valor,Lake Valor,Sinnoh,35,True,8,False,
4497,Lake Valor,Golduck,55,35,39,,,Common,Land,sprites/golduck.png,M/D/Ni,35-39,Lake Valor,Lake Valor,Sinnoh,35,True,8,False,
4498,Lake Valor,Bibarel,400,35,39,,,Common,Land,sprites/bibarel.png,M/D/Ni,35-39,Lake Valor,Lake Valor,Sinnoh,35,True,8,False,
4499,Route 218,Staravia,397,28,31,Yache Berry,,Common,Land,sprites/staravia.png,M/D/Ni,28-31,Route 218,Route 218,Sinnoh,32,False,7,False,
4500,Route 218,Starly,396,25,28,Yache Berry,,Common,Land,sprites/starly.png,M/D/Ni,25-28,Route 218,Route 218,Sinnoh,32,False,7,False,
4501,Route 218,Combee,415,28,31,Honey,,Uncommon,Land,sprites/combee.png,M/D/Ni,28-31,Route 218,Route 218,Sinnoh,32,False,7,False,
4502,Route 218,Chatot,441,28,31,,,Rare,Land,sprites/chatot.png,M/D/Ni,28-31,Route 218,Route 218,Sinnoh,32,False,7,False,
4503,Route 218,Ditto,132,28,31,Quick Powder,Required,Rare,Land,sprites/ditto.png,M/Ni,28-31,Route 218,Route 218,Sinnoh,32,False,7,False,
4504,Route 218,Shellos,422,32,35,Rowap Berry,,Rare,Land,sprites/shellos.png,D,32-35,Route 218,Route 218,Sinnoh,32,True,2,True,32-35
4505,Route 218,Spoink,325,28,31,Tanga Berry,,Uncommon,Land,sprites/spoink.png,M/D/Ni,28-31,Route 218,Route 218,Sinnoh,32,False,7,False,
4506,Route 218,Timburr,532,32,35,,,Rare,Land,sprites/timburr.png,M/Ni,32-35,Route 218,Route 218,Sinnoh,32,True,2,True,32-35
4507,Route 218,Vespiquen,416,28,31,Poison Barb,,Uncommon,Land,sprites/vespiquen.png,M/D/Ni,28-31,Route 218,Route 218,Sinnoh,32,False,7,False,
4508,Lake Verity,Starly,396,2,5,,,Uncommon,Land,sprites/starly.png,M/D/Ni,2-5,Lake Verity,Lake Verity,Sinnoh,6,False,4,False,
4509,Lake Verity,Psyduck,54,2,5,,,Common,Land,sprites/psyduck.png,M/D/Ni,2-5,Lake Verity,Lake Verity,Sinnoh,6,False,4,False,
4510,Lake Verity,Wynaut,360,6,9,,,Rare,Land,sprites/wynaut.png,M/D/Ni,6-9,Lake Verity,Lake Verity,Sinnoh,6,True,1,True,6-9
4511,Lake Verity,Cherubi,420,2,5,,,Common,Land,sprites/cherubi.png,M/D/Ni,2-5,Lake Verity,Lake Verity,Sinnoh,6,False,4,False,
4512,Lake Verity,Surskit,283,2,5,,,Uncommon,Land,sprites/surskit.png,M/D/Ni,2-5,Lake Verity,Lake Verity,Sinnoh,6,False,4,False,
4513,Leev Town,Starly,396,20,24,Yache Berry,Required,Common,Land,sprites/starly.png,M/D/Ni,20-24,Leev Town,Leev Town,,25,False,6,False,
4514,Leev Town,Farfetchd,83,20,24,Stick,Required,Uncommon,Land,sprites/farfetchd.png,M/D/Ni,20-24,Leev Town,Leev Town,,25,False,6,False,
4515,Leev Town,Combee,415,20,24,Honey,Required,Uncommon,Land,sprites/combee.png,M/D/Ni,20-24,Leev Town,Leev Town,,25,False,6,False,
4516,Leev Town,Hoothoot,163,20,24,,Required,Common,Land,sprites/hoothoot.png,M/D/Ni,20-24,Leev Town,Leev Town,,25,False,6,False,
4517,Leev Town,Swablu,333,20,22,,Required,Rare,Land,sprites/swablu.png,M/D/Ni,20-22,Leev Town,Leev Town,,25,False,6,False,
4518,Leev Town,Vullaby,629,25,29,,Required,Rare,Land,sprites/vullaby.png,M/D/Ni,25-29,Leev Town,Leev Town,,25,True,1,True,25-29
4519,Leev Town,Beautifly,267,20,24,SilverPowder,Required,Common,Land,sprites/beautifly.png,M/D/Ni,20-24,Leev Town,Leev Town,,25,False,6,False,
4520,Medusas Cloud,Starly,396,25,28,Yache Berry,,Common,Land,sprites/starly.png,M/D/Ni,25-28,Medusas Cloud,Medusas Cloud,,25,True,8,False,
4521,Medusas Cloud,Chingling,433,25,28,Colbur Berry,,Uncommon,Land,sprites/chingling.png,M/D/Ni,25-28,Medusas Cloud,Medusas Cloud,,25,True,8,False,
4522,Medusas Cloud,Buizel,418,25,28,Wacan Berry,,Uncommon,Land,sprites/buizel.png,M/D/Ni,25-28,Medusas Cloud,Medusas Cloud,,25,True,8,False,
4523,Medusas Cloud,Cacnea,331,25,28,Sticky Barb,,Common,Land,sprites/cacnea.png,M/D/Ni,25-28,Medusas Cloud,Medusas Cloud,,25,True,8,False,
4524,Medusas Cloud,Goomy,704,25,28,Roseli Berry,,Rare,Land,sprites/goomy.png,M/D/Ni,25-28,Medusas Cloud,Medusas Cloud,,25,True,8,False,
4525,Medusas Cloud,Tangela,114,25,28,,,Common,Land,sprites/tangela.png,M/D/Ni,25-28,Medusas Cloud,Medusas Cloud,,25,True,8,False,
4526,Medusas Cloud,Gulpin,316,25,28,Iapapa Berry,,Uncommon,Land,sprites/gulpin.png,M/D/Ni,25-28,Medusas Cloud,Medusas Cloud,,25,True,8,False,
4527,Medusas Cloud,Bulbasaur,1,12,14,,,Rare,Land,sprites/bulbasaur.png,M/D/Ni,12-14,Medusas Cloud,Medusas Cloud,,25,False,1,False,
4528,Medusas Cloud,Sewaddle,540,25,28,,,Rare,Land,sprites/sewaddle.png,M/D/Ni,25-28,Medusas Cloud,Medusas Cloud,,25,True,8,False,
4529,Suzuka Towers,Starly,396,10,14,,,Common,Land,sprites/starly.png,M/D/Ni,10-14,Suzuka Towers,Suzuka Towers,,21,False,2,False,
4530,Suzuka Towers,Bellsprout,69,21,25,,,Common,Land,sprites/bellsprout.png,M/D/Ni,21-25,Suzuka Towers,Suzuka Towers,,21,True,6,False,
4531,Suzuka Towers,Petilil,548,21,25,,,Rare,Land,sprites/petilil.png,M,21-25,Suzuka Towers,Suzuka Towers,,21,True,6,False,
4532,Suzuka Towers,Golett,622,10,14,,,Rare,Land,sprites/golett.png,D,10-14,Suzuka Towers,Suzuka Towers,,21,False,2,False,
4533,Suzuka Towers,Marill,183,21,25,,,Uncommon,Land,sprites/marill.png,M/D/Ni,21-25,Suzuka Towers,Suzuka Towers,,21,True,6,False,
4534,Suzuka Towers,Yanma,193,21,25,,,Uncommon,Land,sprites/yanma.png,M/D/Ni,21-25,Suzuka Towers,Suzuka Towers,,21,True,6,False,
4535,Suzuka Towers,Cottonee,546,21,25,,,Rare,Land,sprites/cottonee.png,M/Ni,21-25,Suzuka Towers,Suzuka Towers,,21,True,6,False,
4536,Suzuka Towers,Venipede,543,21,25,,,Rare,Land,sprites/venipede.png,D,21-25,Suzuka Towers,Suzuka Towers,,21,True,6,False,
4537,Whitmore Residence Frontyard,Starly,396,26,28,Yache Berry,,Common,Land,sprites/starly.png,M/D/Ni,26-28,Whitmore Residence Frontyard,Whitmore Residence Frontyard,,26,True,8,False,
4538,Whitmore Residence Frontyard,Clefairy,35,26,28,Moon Stone,,Common,Land,sprites/clefairy.png,M/D/Ni,26-28,Whitmore Residence Frontyard,Whitmore Residence Frontyard,,26,True,8,False,
4539,Whitmore Residence Frontyard,Abra,63,26,28,TwistedSpoon,,Uncommon,Land,sprites/abra.png,M/D/Ni,26-28,Whitmore Residence Frontyard,Whitmore Residence Frontyard,,26,True,8,False,
4540,Whitmore Residence Frontyard,Magnemite,81,26,28,Metal Coat,,Common,Land,sprites/magnemite.png,M/D/Ni,26-28,Whitmore Residence Frontyard,Whitmore Residence Frontyard,,26,True,8,False,
4541,Whitmore Residence Frontyard,Kricketot,401,26,28,,,Uncommon,Land,sprites/kricketot.png,M/D/Ni,26-28,Whitmore Residence Frontyard,Whitmore Residence Frontyard,,26,True,8,False,
4542,Whitmore Residence Frontyard,Torchic,255,26,28,,,Rare,Land,sprites/torchic.png,M/D/Ni,26-28,Whitmore Residence Frontyard,Whitmore Residence Frontyard,,26,True,8,False,
4543,Whitmore Residence Frontyard,Seedot,273,26,28,Power Herb,,Common,Land,sprites/seedot.png,M/D/Ni,26-28,Whitmore Residence Frontyard,Whitmore Residence Frontyard,,26,True,8,False,
4544,Whitmore Residence Frontyard,Litleo,667,16,18,,,Rare,Land,sprites/litleo.png,M/D/Ni,16-18,Whitmore Residence Frontyard,Whitmore Residence Frontyard,,26,False,1,False,
4545,Whitmore Residence Frontyard,Croagunk,453,26,28,Black Sludge,,Rare,Land,sprites/croagunk.png,M/D/Ni,26-28,Whitmore Residence Frontyard,Whitmore Residence Frontyard,,26,True,8,False,
4546,Spooky Path,Chingling,433,20,24,Colbur Berry,,Uncommon,Land,sprites/chingling.png,M/D/Ni,20-24,Spooky Path,Spooky Path,,20,True,7,False,
4547,Spooky Path,Diglett,50,20,24,Soft Sand,,Common,Land,sprites/diglett.png,M/D/Ni,20-24,Spooky Path,Spooky Path,,20,True,7,False,
4548,Spooky Path,Bronzor,436,20,24,Metal Coat,,Common,Land,sprites/bronzor.png,M/D/Ni,20-24,Spooky Path,Spooky Path,,20,True,7,False,
4549,Spooky Path,Duskull,355,20,24,Kasib Berry,,Uncommon,Land,sprites/duskull.png,M/D/Ni,20-24,Spooky Path,Spooky Path,,20,True,7,False,
4550,Spooky Path,Dugtrio,51,20,24,Soft Sand,,Common,Land,sprites/dugtrio.png,M/D/Ni,20-24,Spooky Path,Spooky Path,,20,True,7,False,
4551,Spooky Path,Hawlucha,701,20,24,Kings Rock,,Rare,Land,sprites/hawlucha.png,M/D/Ni,20-24,Spooky Path,Spooky Path,,20,True,7,False,
4552,Spooky Path,Mimikyu,778,20,24,,,Rare,Land,sprites/mimikyu.png,M/D/Ni,20-24,Spooky Path,Spooky Path,,20,True,7,False,
4553,Lake Of Rage,Farfetchd,83,36,40,Stick,,Uncommon,Land,sprites/farfetchd.png,M/D/Ni,36-40,Lake Of Rage,Lake Of Rage,Johto,36,True,8,False,
4554,Lake Of Rage,Bonsly,438,36,40,,Required,Rare,Land,sprites/bonsly.png,M/D/Ni,36-40,Lake Of Rage,Lake Of Rage,Johto,36,True,8,False,
4555,Lake Of Rage,Venonat,48,36,40,,,Common,Land,sprites/venonat.png,M/D/Ni,36-40,Lake Of Rage,Lake Of Rage,Johto,36,True,8,False,
4556,Lake Of Rage,Sentret,161,36,40,Oran Berry,,Common,Land,sprites/sentret.png,M/D/Ni,36-40,Lake Of Rage,Lake Of Rage,Johto,36,True,8,False,
4557,Lake Of Rage,Venomoth,49,36,40,SilverPowder,,Common,Land,sprites/venomoth.png,Ni,36-40,Lake Of Rage,Lake Of Rage,Johto,36,True,8,False,
4558,Lake Of Rage,Sudowoodo,185,36,40,,,Rare,Land,sprites/sudowoodo.png,M/D/Ni,36-40,Lake Of Rage,Lake Of Rage,Johto,36,True,8,False,
4559,Lake Of Rage,Girafarig,203,36,40,Persim Berry,,Common,Land,sprites/girafarig.png,M/D,36-40,Lake Of Rage,Lake Of Rage,Johto,36,True,8,False,
4560,Lake Of Rage,Furret,162,36,40,Oran Berry,,Common,Land,sprites/furret.png,M/D/Ni,36-40,Lake Of Rage,Lake Of Rage,Johto,36,True,8,False,
4561,Route 14,Farfetchd,83,34,36,Stick,,Uncommon,Land,sprites/farfetchd.png,M/D/Ni,34-36,Route 14,Route 14,Kanto,34,True,8,False,
4562,Route 14,Plusle,311,34,36,,Required,Uncommon,Land,sprites/plusle.png,M/D/Ni,34-36,Route 14,Route 14,Kanto,34,True,8,False,
4563,Route 14,Noctowl,164,26,26,,,Common,Land,sprites/noctowl.png,Ni,26-26,Route 14,Route 14,Kanto,34,False,2,False,
4564,Route 14,Chansey,113,26,26,Lucky Punch,,Rare,Land,sprites/chansey.png,M/D/Ni,26-26,Route 14,Route 14,Kanto,34,False,2,False,
4565,Route 14,Ditto,132,34,36,Quick Powder,,Rare,Land,sprites/ditto.png,M/D/Ni,34-36,Route 14,Route 14,Kanto,34,True,8,False,
4566,Route 14,Quagsire,195,34,36,,,Common,Land,sprites/quagsire.png,M/D/Ni,34-36,Route 14,Route 14,Kanto,34,True,8,False,
4567,Route 14,Hoppip,187,34,36,,,Common,Land,sprites/hoppip.png,M/D/Ni,34-36,Route 14,Route 14,Kanto,34,True,8,False,
4568,Route 14,Nidorina,30,34,36,,,Common,Land,sprites/nidorina.png,M/D,34-36,Route 14,Route 14,Kanto,34,True,8,False,
4569,Route 14,Nidorino,33,34,36,,,Common,Land,sprites/nidorino.png,Ni,34-36,Route 14,Route 14,Kanto,34,True,8,False,
4570,Route 14,Skiploom,188,34,36,,,Common,Land,sprites/skiploom.png,M/D,34-36,Route 14,Route 14,Kanto,34,True,8,False,
4571,Route 38,Farfetchd,83,21,23,Stick,,Uncommon,Land,sprites/farfetchd.png,M/D/Ni,21-23,Route 38,Route 38,Johto,21,True,8,False,
4572,Route 38,Snubbull,209,21,23,,,Common,Land,sprites/snubbull.png,M/D/Ni,21-23,Route 38,Route 38,Johto,21,True,8,False,
4573,Route 38,Hoothoot,163,21,23,Soothe Bell,,Common,Land,sprites/hoothoot.png,Ni,21-23,Route 38,Route 38,Johto,21,True,8,False,
4574,Route 38,Meowth,52,21,23,Quick Claw,,Common,Land,sprites/meowth.png,M/D,21-23,Route 38,Route 38,Johto,21,True,8,False,
4575,Route 38,Magnemite,81,21,23,Metal Coat,,Common,Land,sprites/magnemite.png,M/D/Ni,21-23,Route 38,Route 38,Johto,21,True,8,False,
4576,Route 38,Burmy,412,21,23,Lum Berry,Required,Uncommon,Land,sprites/burmy.png,M/D/Ni,21-23,Route 38,Route 38,Johto,21,True,8,False,
4577,Route 38,Tauros,128,21,23,Oran Berry,,Uncommon,Land,sprites/tauros.png,M/D/Ni,21-23,Route 38,Route 38,Johto,21,True,8,False,
4578,Route 38,Miltank,241,21,23,Moomoo Milk,,Uncommon,Land,sprites/miltank.png,M/D/Ni,21-23,Route 38,Route 38,Johto,21,True,8,False,
4579,Vulcan Cave B2F,Farfetchd,83,28,32,Stick,,Uncommon,Land,sprites/farfetchd.png,M/D/Ni,28-32,Vulcan Cave,,,28,True,4,False,
4580,Vulcan Cave B2F,Spheal,363,28,32,,,Uncommon,Land,sprites/spheal.png,M/D/Ni,28-32,Vulcan Cave,,,28,True,4,False,
4581,Vulcan Cave B2F,Primeape,57,28,32,,,Common,Land,sprites/primeape.png,M/D/Ni,28-32,Vulcan Cave,,,28,True,4,False,
4582,Vulcan Cave B2F,Vanillite,582,20,24,Never-Melt Ice,,Rare,Land,sprites/vanillite.png,M/D/Ni,20-24,Vulcan Cave,,,28,False,3,False,
4583,Vulcan Cave B2F,Cryogonal,615,20,24,Never-Melt Ice,,Rare,Land,sprites/cryogonal.png,Ni,20-24,Vulcan Cave,,,28,False,3,False,
4584,Vulcan Cave B2F,Mankey,56,28,32,,,Common,Land,sprites/mankey.png,M/D/Ni,28-32,Vulcan Cave,,,28,True,4,False,
4585,Vulcan Cave B2F,Piloswine,221,24,27,Never-Melt Ice,,Common,Land,sprites/piloswine.png,M/D/Ni,24-27,Vulcan Cave,,,28,False,3,False,
4586,Vulcan Path,Farfetchd,83,36,40,Stick,,Uncommon,Land,sprites/farfetchd.png,M/D/Ni,36-40,Vulcan Path,Vulcan Path,,36,True,6,False,
4587,Vulcan Path,Spearow,21,36,40,,,Common,Land,sprites/spearow.png,M/D/Ni,36-40,Vulcan Path,Vulcan Path,,36,True,6,False,
4588,Vulcan Path,Munchlax,446,36,40,Leftovers,,Rare,Land,sprites/munchlax.png,M/D/Ni,36-40,Vulcan Path,Vulcan Path,,36,True,6,False,
4589,Vulcan Path,Chatot,441,36,40,,,Rare,Land,sprites/chatot.png,M/D/Ni,36-40,Vulcan Path,Vulcan Path,,36,True,6,False,
4590,Vulcan Path,Vulpix,37,36,40,Rawst Berry,,Uncommon,Land,sprites/vulpix.png,M/D/Ni,36-40,Vulcan Path,Vulcan Path,,36,True,6,False,
4591,Vulcan Path,Numel,322,26,30,Rawst Berry,,Uncommon,Land,sprites/numel.png,M/D/Ni,26-30,Vulcan Path,Vulcan Path,,36,False,2,False,
4592,Vulcan Path,Tepig,498,17,21,,,Rare,Land,sprites/tepig.png,M/D/Ni,17-21,Vulcan Path,Vulcan Path,,36,False,2,False,
4593,Vulcan Path,Fletchling,661,36,40,,,Rare,Land,sprites/fletchling.png,M/D/Ni,36-40,Vulcan Path,Vulcan Path,,36,True,6,False,
4594,Mt. Summer Exterior 2,Growlithe,58,36,40,Rawst Berry,,Common,Land,sprites/growlithe.png,M/D/Ni,36-40,Mt. Summer Exterior,Mt. Summer Exterior,,38,False,7,False,
4595,Mt. Summer Exterior 2,Vulpix,37,36,40,Rawst Berry,,Uncommon,Land,sprites/vulpix.png,M/D/Ni,36-40,Mt. Summer Exterior,Mt. Summer Exterior,,38,False,7,False,
4596,Mt. Summer Exterior 2,Slugma,218,36,40,,,Common,Land,sprites/slugma.png,M/D/Ni,36-40,Mt. Summer Exterior,Mt. Summer Exterior,,38,False,7,False,
4597,Mt. Summer Exterior 2,Numel,322,26,30,Rawst Berry,,Uncommon,Land,sprites/numel.png,M/D/Ni,26-30,Mt. Summer Exterior,Mt. Summer Exterior,,38,False,7,False,
4598,Mt. Summer Exterior 2,Poochyena,261,32,36,Pecha Berry,,Common,Land,sprites/poochyena.png,M/D/Ni,32-36,Mt. Summer Exterior,Mt. Summer Exterior,,38,False,7,False,
4599,Mt. Summer Exterior 2,Baltoy,343,38,40,Light Clay,,Uncommon,Land,sprites/baltoy.png,M/Ni,38-40,Mt. Summer Exterior,Mt. Summer Exterior,,38,True,1,False,
4600,Mt. Summer Exterior 2,Litleo,667,36,40,,Required,Rare,Land,sprites/litleo.png,D,36-40,Mt. Summer Exterior,Mt. Summer Exterior,,38,False,7,False,
4601,Mt. Summer Exterior 2,Chimchar,390,36,40,,,Rare,Land,sprites/chimchar.png,M/D,36-40,Mt. Summer Exterior,Mt. Summer Exterior,,38,False,7,False,
4602,Pinkan Island Peaks,Ralts,280,40,45,Dawn Stone,,Rare,Land,sprites/ralts.png,M/D/Ni,40-45,Pinkan Island Peaks,Pinkan Island Peaks,,40,True,7,False,
4603,Pinkan Island Peaks,Natu,177,40,45,,,Common,Land,sprites/natu.png,M/D/Ni,40-45,Pinkan Island Peaks,Pinkan Island Peaks,,40,True,7,False,
4604,Pinkan Island Peaks,Phanpy,231,20,27,Passho Berry,,Uncommon,Land,sprites/phanpy.png,M/D/Ni,20-27,Pinkan Island Peaks,Pinkan Island Peaks,,40,False,1,False,
4605,Pinkan Island Peaks,Girafarig,203,40,45,Persim Berry,,Common,Land,sprites/girafarig.png,M/D/Ni,40-45,Pinkan Island Peaks,Pinkan Island Peaks,,40,True,7,False,
4606,Pinkan Island Peaks,Solosis,577,40,45,Persim Berry,,Rare,Land,sprites/solosis.png,M/D/Ni,40-45,Pinkan Island Peaks,Pinkan Island Peaks,,40,True,7,False,
4607,Pinkan Island Peaks,Xatu,178,40,45,,,Common,Land,sprites/xatu.png,M/D/Ni,40-45,Pinkan Island Peaks,Pinkan Island Peaks,,40,True,7,False,
