Map,Pokemon,DexID,Morning,Day,Night,MinLvl,MaxLvl,Item,Member,Tier,Fishing,FishingOnly,RequiredRod
Sinnoh Victory Road B1F,Golbat,42,1,1,1,45,49,,0,Common,0,0,
Sinnoh Victory Road B1F,Gyarados,130,1,1,1,45,49,,0,Uncommon,1,0,Good Rod
Sinnoh Victory Road B1F,Lapras,131,1,1,1,45,49,,0,Rare,0,0,
Sinnoh Victory Road B1F,Magikarp,129,1,1,1,45,49,,0,Common,1,0,Old Rod
Sinnoh Victory Road B1F,Octillery,224,1,1,1,45,49,,0,Uncommon,1,0,Good Rod
Sinnoh Victory Road B1F,Remoraid,223,1,1,1,45,49,,0,Uncommon,1,0,Good Rod
Sinnoh Victory Road B1F Deep,Dewgong,87,1,1,1,50,54,,0,Common,0,0,
Sinnoh Victory Road B1F Deep,Floatzel,419,1,1,1,50,54,,0,Uncommon,0,0,
Sinnoh Victory Road B1F Deep,Golbat,42,1,1,1,50,54,,0,Common,0,0,
Sinnoh Victory Road B1F Deep,Gyarados,130,1,1,1,50,54,,0,Common,1,0,Super Rod
Sinnoh Victory Road B1F Deep,Lapras,131,1,1,1,50,54,,0,Rare,0,0,
Sinnoh Victory Road B1F Deep,Magikarp,129,1,1,1,50,54,,0,Common,1,0,Old Rod
Sinnoh Victory Road B1F Deep,Remoraid,223,1,1,1,50,54,,0,Uncommon,1,0,Super Rod
Sinnoh Victory Road B1F Deep,Seel,86,1,1,1,50,54,,0,Common,0,0,
Slateport City,Gyarados,130,1,1,1,22,34,,0,Uncommon,1,0,Super Rod
Slateport City,Krabby,98,1,1,1,30,34,,0,Common,1,0,Old Rod
Slateport City,Magikarp,129,1,1,1,22,34,,0,Common,1,0,Old Rod
Slateport City,Pelipper,279,1,1,1,32,34,,0,Uncommon,0,0,
Slateport City,Tentacool,72,1,1,1,32,36,,0,Common,1,0,Old Rod
Slateport City,Wailmer,320,1,1,1,5,35,,0,Uncommon,1,0,Super Rod
Slateport City,Wingull,278,1,1,1,30,34,,0,Common,0,0,
Sleeping Path,Politoed,186,1,1,1,42,45,Damp Rock,0,Uncommon,0,0,
Sleeping Path,Poliwag,60,1,1,1,42,45,,0,Common,0,0,
Sleeping Path,Quagsire,195,1,1,1,42,45,,0,Common,0,0,
Sleeping Path,Slowbro,80,1,1,1,42,45,Kings Rock,0,Common,0,0,
Sleeping Path,Slowpoke,79,1,1,1,42,45,Lagging Tail,0,Common,0,0,
Sleeping Path,Wooper,194,1,1,1,42,45,,0,Common,0,0,
Slowpoke Well,Goldeen,118,1,1,1,9,13,,0,Common,1,0,Old Rod
Slowpoke Well,Magikarp,129,1,1,1,9,13,,0,Common,1,0,Old Rod
Slowpoke Well,Psyduck,54,1,1,1,9,13,,0,Common,1,0,Old Rod
Slowpoke Well,Seaking,119,1,1,1,9,13,,0,Common,1,0,Old Rod
Slowpoke Well,Slowpoke,79,1,1,1,9,13,Lagging Tail,0,Common,1,0,Old Rod
Slowpoke Well L1,Goldeen,118,1,1,1,8,12,,0,Common,1,0,Old Rod
Slowpoke Well L1,Slowpoke,79,1,1,1,8,12,,0,Common,1,0,Old Rod
Snowfall Valley,Magikarp,129,1,1,1,25,31,,0,Common,0,0,
Snowfall Valley,Mantyke,458,1,1,1,21,26,,0,Uncommon,0,0,
Snowfall Valley,Marill,183,1,1,1,25,31,,0,Uncommon,0,0,
Snowfall Valley,Mudkip,258,1,1,1,25,31,,0,Rare,0,0,
Snowfall Valley,Psyduck,54,1,1,1,25,31,,0,Common,0,0,
Snowfall Valley,Seadra,117,1,1,1,25,31,Dragon Scale,0,Common,0,0,
Snowfall Valley,Swablu,333,1,1,1,18,22,,0,Rare,0,0,
Snowfall Valley,Tentacool,72,1,1,1,25,31,,0,Common,0,0,
Snowfall Valley,Wailmer,320,1,1,1,25,31,,0,Uncommon,0,0,
Sootopolis city,Gyarados,130,1,1,1,30,34,,0,Uncommon,1,0,Super Rod
Sootopolis city,Magikarp,129,1,1,1,30,34,,0,Common,1,0,Old Rod
Spawn Testing,Lapras,131,1,1,1,43,48,,0,Rare,1,0,Super Rod
Spawn Testing,Poliwag,60,1,1,1,60,65,,0,Common,1,0,Old Rod
Spawn Testing,Psyduck,54,1,1,1,60,65,,0,Common,1,0,Old Rod
Spawn Testing,Seel,86,1,1,1,60,65,,0,Common,1,0,Old Rod
Spawn Testing,Staryu,120,1,1,1,60,65,,0,Uncommon,1,0,Good Rod
Spawn Testing,Wingull,278,1,1,1,60,65,,0,Common,0,0,
Suzuka Cave 1F,Feebas,349,0,1,0,22,22,Prism Scale,0,Rare,0,0,
Suzuka Cave 1F,Noibat,714,1,0,1,21,25,,0,Rare,0,0,
Suzuka Cave 1F,Pelipper,279,1,1,1,21,25,,0,Common,0,0,
Suzuka Cave 1F,Poliwhirl,61,1,1,1,21,25,,0,Common,0,0,
Suzuka Cave 1F,Shellos,422,1,1,0,21,25,,0,Rare,0,0,
Suzuka Cave 1F,Staryu,120,1,1,1,21,25,,0,Rare,0,0,
Suzuka Cave 1F,Wooper,194,1,1,1,21,25,,0,Common,0,0,
Suzuka Cave 1F,Zubat,41,1,1,1,21,25,,0,Common,0,0,
Suzuka Cave B1F,Alomomola,594,1,0,0,21,25,,0,Rare,0,0,
Suzuka Cave B1F,Chinchou,170,1,1,1,21,25,Deep Sea Scale,0,Common,0,0,
Suzuka Cave B1F,Feebas,349,1,1,1,22,22,Prism Scale,0,Rare,0,0,
Suzuka Cave B1F,Frillish,592,0,0,1,21,25,,0,Rare,0,0,
Suzuka Cave B1F,Pelipper,279,1,1,1,21,25,,0,Common,0,0,
Suzuka Cave B1F,Poliwhirl,61,1,1,1,21,25,,0,Common,0,0,
Suzuka Cave B1F,Tympole,535,0,1,0,21,25,,0,Rare,0,0,
Suzuka Cave B1F,Wooper,194,1,1,1,21,25,,0,Common,0,0,
Suzuka Clearing,Alomomola,594,1,1,1,21,25,,0,Rare,0,0,
Suzuka Clearing,Azurill,298,1,1,1,21,25,,0,Rare,0,0,
Suzuka Clearing,Mantyke,458,1,1,1,21,25,,0,Uncommon,0,0,
Suzuka Clearing,Marill,183,1,1,1,21,25,,0,Uncommon,0,0,
Suzuka Clearing,Piplup,393,1,1,1,21,25,,0,Rare,0,0,
Suzuka Clearing,Slowpoke,79,1,1,1,21,25,,0,Common,0,0,
Suzuka Clearing,Tentacool,72,1,1,1,21,25,,0,Common,0,0,
Suzuka Clearing,Wooper,194,1,1,1,21,25,,0,Common,0,0,
Tanoby Ruins,Gyarados,130,1,1,1,10,40,,0,Uncommon,1,0,Super Rod
Tanoby Ruins,Horsea,116,1,1,1,10,40,Dragon Scale,0,Common,1,1,Super Rod
Tanoby Ruins,Kingler,99,1,1,0,10,40,,0,Common,1,0,Super Rod
Tanoby Ruins,Krabby,98,1,1,1,10,40,,0,Common,1,1,Good Rod
Tanoby Ruins,Magikarp,129,1,1,1,10,40,,0,Common,1,1,Old Rod
Tanoby Ruins,Mantine,226,1,1,1,10,40,,0,Uncommon,0,0,
Tanoby Ruins,Mantine,226,1,1,1,10,40,,0,Uncommon,0,0,
Tanoby Ruins,Psyduck,54,1,0,0,10,40,,0,Common,1,1,Super Rod
Tanoby Ruins,Remoraid,223,0,1,0,10,40,,0,Uncommon,1,1,Super Rod
Tanoby Ruins,Seadra,117,1,1,1,10,40,,0,Uncommon,1,1,Super Rod
Tanoby Ruins,Slowpoke,79,1,1,0,10,40,,0,Common,1,1,Super Rod
Tanoby Ruins,Tentacool,72,1,1,1,10,40,,0,Common,0,0,
Tanoby Ruins,Tentacruel,73,1,1,1,10,40,,0,Uncommon,0,0,
Tohjo Falls,Goldeen,118,1,1,1,42,46,,0,Common,1,0,Old Rod
Tohjo Falls,Magikarp,129,1,1,1,42,46,,0,Common,1,0,Old Rod
Tohjo Falls,Seaking,119,1,1,1,42,46,,0,Common,1,0,Old Rod
Trainer Tower,Horsea,116,0,0,1,12,42,Dragon Scale,0,Common,1,0,Good Rod
Trainer Tower,Krabby,98,1,1,1,12,42,,0,Common,1,0,Old Rod
Trainer Tower,Magikarp,129,1,1,1,12,42,,0,Common,1,0,Old Rod
Trainer Tower,Mantine,226,1,1,1,12,42,,0,Uncommon,1,0,Super Rod
Trainer Tower,Qwilfish,211,1,0,1,12,42,,0,Uncommon,1,0,Super Rod
Trainer Tower,Seadra,117,0,0,1,12,42,,0,Uncommon,1,0,Super Rod
Trainer Tower,Tentacool,72,1,1,1,12,42,,0,Common,1,0,Old Rod
Trainer Tower,Tentacruel,73,1,1,1,12,42,,0,Common,1,0,Super Rod
Trainers Valley,Binacle,688,1,1,1,30,32,Kee Berry,1,Rare,1,0,Super Rod
Trainers Valley,Buizel,418,1,1,1,30,32,Wacan Berry,0,Uncommon,1,0,Good Rod
Trainers Valley,Chinchou,170,1,1,1,30,32,Apicot Berry,0,Common,1,0,Old Rod
Trainers Valley,Corsola,222,1,1,1,30,32,Hard Stone,0,Uncommon,1,0,Good Rod
Trainers Valley,Ducklett,580,1,1,1,30,32,,0,Uncommon,1,0,Good Rod
Trainers Valley,Magikarp,129,1,1,1,30,32,,0,Common,1,0,Old Rod
Trainers Valley,Shellder,90,1,1,1,30,32,,0,Uncommon,1,0,Super Rod
Treasure Beach,Frillish,592,1,1,1,34,38,,0,Rare,1,1,Super Rod
Treasure Beach,Gyarados,130,1,1,1,34,38,,0,Uncommon,1,1,Super Rod
Treasure Beach,Horsea,116,1,1,1,34,38,Dragon Scale,0,Common,1,1,Good Rod
Treasure Beach,Kingler,99,1,1,1,34,38,,0,Common,1,0,Super Rod
Treasure Beach,Krabby,98,1,1,1,34,38,,0,Common,1,0,Good Rod
Treasure Beach,Magikarp,129,0,0,1,34,38,,0,Common,1,1,Old Rod
Treasure Beach,Psyduck,54,1,1,0,34,38,,0,Common,1,0,Good Rod
Treasure Beach,Seadra,117,1,1,1,34,38,,0,Uncommon,1,1,Super Rod
Treasure Beach,Tentacool,72,1,1,1,34,38,,0,Common,1,0,Old Rod
Treasure Beach,Tentacruel,73,1,1,1,34,38,,0,Common,1,0,Super Rod
Union Cave 1F,Goldeen,118,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave 1F,Magikarp,129,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave 1F,Quagsire,195,0,0,1,8,10,,0,Common,1,0,Old Rod
Union Cave 1F,Seaking,119,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave 1F,Wooper,194,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave B1F,Goldeen,118,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave B1F,Krabby,98,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave B1F,Magikarp,129,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave B1F,Quagsire,195,0,0,1,8,10,,0,Common,1,0,Good Rod
Union Cave B1F,Wooper,194,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave B2F,Corsola,222,1,1,1,6,10,,0,Uncommon,1,1,Super Rod
Union Cave B2F,Goldeen,118,1,1,1,6,10,,0,Common,1,1,Good Rod
Union Cave B2F,Kingler,99,1,1,1,6,10,,0,Common,1,1,Super Rod
Union Cave B2F,Krabby,98,1,1,1,6,10,,0,Common,1,0,Old Rod
Union Cave B2F,Lapras,131,1,1,1,11,15,,0,Rare,1,0,Super Rod
Union Cave B2F,Magikarp,129,1,1,1,6,10,,0,Common,1,1,Old Rod
Union Cave B2F,Quagsire,195,0,0,1,6,10,,0,Common,1,0,Super Rod
Union Cave B2F,Staryu,120,1,1,1,6,10,,0,Uncommon,1,1,Super Rod
Union Cave B2F,Wooper,194,1,1,1,6,10,,0,Common,1,0,Old Rod
Unknown Place,Golduck,55,1,1,1,30,32,,0,Common,0,0,
Unknown Place,Jynx,124,1,1,1,30,32,Aspear Berry,0,Rare,0,0,
Unknown Place,Lapras,131,1,1,1,26,26,,0,Rare,0,0,
Unknown Place,Psyduck,54,1,1,1,30,32,,0,Common,0,0,
Unknown Place,Seel,86,1,1,1,30,32,Aspear Berry,0,Common,0,0,
Unknown Place,Spheal,363,1,1,1,30,32,,0,Uncommon,0,0,
Unknown Place,Vanillite,582,1,1,1,30,32,Never-Melt Ice,1,Rare,0,0,
Valley Windworks,Finneon,456,1,1,1,20,35,,0,Uncommon,1,0,Super Rod
Valley Windworks,Gastrodon,423,1,1,1,20,35,,0,Rare,0,0,
Valley Windworks,Gyarados,130,1,1,1,20,35,,0,Uncommon,1,0,Super Rod
Valley Windworks,Magikarp,129,1,1,1,20,35,,0,Common,1,0,Old Rod
Valley Windworks,Pelipper,279,1,1,1,20,35,,0,Uncommon,0,0,
Valley Windworks,Shellder,90,1,1,1,20,35,,0,Uncommon,1,0,Super Rod
Valley Windworks,Shellos,422,1,1,1,20,35,,0,Rare,0,0,
Valley Windworks,Tentacool,72,1,1,1,20,35,,0,Common,1,0,Old Rod
Valley Windworks,Tentacruel,73,1,1,1,20,35,,0,Uncommon,1,0,Super Rod
Valley Windworks,Wingull,278,1,1,1,20,35,,0,Common,0,0,
Vermilion City,Gyarados,130,1,1,1,13,18,,0,Common,1,1,Super Rod
Vermilion City,Horsea,116,1,1,1,13,18,Dragon Scale,0,Common,1,1,Good Rod
Vermilion City,Krabby,98,1,1,1,13,18,,0,Common,1,1,Old Rod
Vermilion City,Magikarp,129,1,1,1,13,18,,0,Common,1,1,Old Rod
Vermilion City,Poliwag,60,0,0,1,13,18,Kings Rock,0,Common,1,0,Good Rod
Vermilion City,Psyduck,54,1,1,0,13,18,,0,Common,1,1,Old Rod
Vermilion City,Slowpoke,79,1,1,1,13,18,,0,Common,1,1,Good Rod
Vermilion City,Squirtle,7,1,1,1,13,18,,0,Rare,1,0,Super Rod
Vermilion City,Staryu,120,0,0,1,13,18,,1,Uncommon,1,1,Super Rod
Vermilion City,Tentacool,72,1,1,1,13,18,,0,Common,1,0,Old Rod
Vermilion City,Tentacruel,73,1,1,1,13,18,,0,Common,1,0,Super Rod
Victory Road Hoenn B2F,Barboach,339,1,1,1,42,48,,0,Uncommon,0,0,
Victory Road Hoenn B2F,Golbat,42,1,1,1,42,48,,0,Common,0,0,
Victory Road Hoenn B2F,Goldeen,118,1,1,1,42,48,,0,Common,0,0,
Victory Road Hoenn B2F,Luvdisc,370,1,1,1,42,48,,0,Uncommon,0,0,
Victory Road Hoenn B2F,Magikarp,129,1,1,1,42,48,,0,Common,0,0,
Victory Road Hoenn B2F,Tentacool,72,1,1,1,42,48,,0,Common,0,0,
Victory Road Hoenn B2F,Tentacruel,73,1,1,1,42,48,,0,Common,0,0,
Victory Road Hoenn B2F,Wailmer,320,1,1,1,42,48,,0,Uncommon,0,0,
Victory Road Hoenn B2F,Whiscash,340,1,1,1,42,48,,0,Rare,0,0,
Victory Road Hoenn B2F,Zubat,41,1,1,1,42,48,,0,Common,0,0,
Violet City,Magikarp,129,1,1,1,10,14,,0,Common,1,1,Old Rod
Violet City,Poliwag,60,1,0,1,10,14,Kings Rock,0,Common,1,1,Good Rod
Violet City,Poliwhirl,61,0,0,1,10,14,Kings Rock,0,Uncommon,1,1,Super Rod
Violet City,Whiscash,340,1,0,0,10,14,,0,Rare,1,1,Super Rod
Violet City,Wooper,194,1,0,1,10,14,,0,Common,1,1,Good Rod
Viridian City,Magikarp,129,1,1,1,5,5,,0,Common,1,0,Old Rod
Viridian City,Poliwag,60,0,0,1,10,15,Kings Rock,0,Common,1,0,Good Rod
Viridian City,Poliwhirl,61,0,0,1,13,18,Kings Rock,0,Uncommon,1,1,Super Rod
Viridian City,Psyduck,54,1,1,1,10,15,,0,Common,1,1,Super Rod
Viridian City,Slowpoke,79,1,1,0,10,15,,0,Common,1,1,Super Rod
Viridian City,Tentacool,72,1,1,1,10,15,,0,Common,1,1,Old Rod
Vulcan Cave B2F,Frillish,592,1,1,1,36,40,,0,Rare,1,0,Super Rod
Vulcan Cave B2F,Horsea,116,1,1,1,36,40,Dragon Scale,0,Common,1,0,Old Rod
Vulcan Cave B2F,Lapras,131,1,1,1,22,26,,0,Rare,1,0,Super Rod
Vulcan Cave B2F,Octillery,224,1,1,1,36,40,Starf Berry,0,Uncommon,1,0,Good Rod
Vulcan Cave B2F,Pelipper,279,1,1,1,36,40,,0,Common,1,0,Old Rod
Vulcan Cave B2F,Qwilfish,211,1,1,1,36,40,Poison Barb,0,Uncommon,1,0,Good Rod
Vulcan Cave B2F,Remoraid,223,1,1,1,36,40,Starf Berry,0,Uncommon,1,0,Old Rod
Vulcan Cave B2F,Wingull,278,1,1,1,36,40,,0,Common,1,0,Old Rod
Vulcan Cove,Clauncher,692,1,1,1,34,38,Mystic Water,0,Rare,0,0,
Vulcan Cove,Finneon,456,1,1,1,34,38,Rindo Berry,0,Uncommon,0,0,
Vulcan Cove,Frillish,592,1,1,1,34,38,,0,Rare,0,0,
Vulcan Cove,Mantyke,458,1,1,1,22,26,,0,Uncommon,0,0,
Vulcan Cove,Pelipper,279,1,1,1,34,38,,0,Common,0,0,
Vulcan Cove,Slowpoke,79,1,1,1,34,38,Lagging Tail,0,Common,0,0,
Vulcan Cove,Staryu,120,1,1,1,34,38,Water Stone,0,Rare,0,0,
Vulcan Cove,Tentacool,72,1,1,1,34,38,Poison Barb,0,Common,0,0,
Vulcan Cove,Wingull,278,1,1,1,34,38,,0,Common,0,0,
Vulcan Island Shore,Buizel,418,1,1,1,32,36,Wacan Berry,0,Uncommon,1,0,Good Rod
Vulcan Island Shore,Clamperl,366,1,1,1,36,40,Pearl,0,Uncommon,1,0,Old Rod
Vulcan Island Shore,Horsea,116,1,1,1,36,40,Dragon Scale,0,Common,1,0,Old Rod
Vulcan Island Shore,Octillery,224,1,1,1,36,40,Starf Berry,0,Uncommon,1,0,Super Rod
Vulcan Island Shore,Remoraid,223,1,1,1,36,40,Starf Berry,0,Uncommon,1,0,Good Rod
Vulcan Island Shore,Squirtle,7,1,1,1,36,40,,0,Rare,1,0,Super Rod
Vulcan Island Shore,Tentacool,72,1,1,1,36,40,Poison Barb,0,Common,1,0,Old Rod
Vulcan Island Shore,Wingull,278,1,1,1,36,40,,0,Common,1,0,Old Rod
Wastelands,Alomomola,594,1,1,1,25,31,,0,Rare,0,0,
Wastelands,Carvanha,318,1,1,1,25,31,,0,Uncommon,0,0,
Wastelands,Finneon,456,1,1,1,25,31,,0,Uncommon,0,0,
Wastelands,Lumineon,457,1,1,1,25,31,,0,Uncommon,0,0,
Wastelands,Magikarp,129,1,1,1,25,31,,0,Common,0,0,
Wastelands,Seel,86,1,1,1,25,31,,0,Common,0,0,
Water Labyrinth,Goldeen,118,1,1,1,10,20,,0,Common,1,0,Good Rod
Water Labyrinth,Gyarados,130,1,1,1,20,30,,1,Uncommon,1,1,Super Rod
Water Labyrinth,Hoppip,187,0,1,0,10,20,,1,Common,0,0,
Water Labyrinth,Horsea,116,1,1,1,10,20,Dragon Scale,1,Common,1,0,Super Rod
Water Labyrinth,Magikarp,129,1,1,1,10,20,,1,Common,1,1,Old Rod
Water Labyrinth,Psyduck,54,1,0,0,20,30,,1,Common,1,0,Good Rod
Water Labyrinth,Shellder,90,0,1,0,15,25,,1,Uncommon,1,1,Super Rod
Water Labyrinth,Tentacool,72,1,1,1,10,20,,1,Common,1,0,Old Rod
Water Labyrinth,Tentacruel,73,1,1,1,29,39,,1,Common,1,0,Super Rod
Water Path,Gyarados,130,1,1,1,40,44,,1,Common,1,1,Good Rod
Water Path,Kingler,99,1,1,1,40,44,,0,Common,1,0,Super Rod
Water Path,Krabby,98,1,1,1,40,44,,0,Common,1,0,Old Rod
Water Path,Qwilfish,211,1,1,1,40,44,,1,Uncommon,1,1,Super Rod
Water Path,Remoraid,223,1,1,1,40,44,,1,Uncommon,1,1,Super Rod
Water Path,Seadra,117,1,1,1,40,44,,1,Uncommon,1,0,Super Rod
Water Path,Tentacool,72,1,1,1,40,44,,1,Common,1,0,Old Rod
Water Path,Tentacruel,73,1,1,1,40,44,,1,Common,1,0,Super Rod
Whirl Islands 1F,Horsea,116,1,1,1,22,24,Dragon Scale,0,Common,1,0,Old Rod
Whirl Islands 1F,Krabby,98,1,1,1,22,24,,0,Common,1,0,Old Rod
Whirl Islands 1F,Seadra,117,1,1,1,22,24,,0,Uncommon,1,0,Good Rod
Whirl Islands 1F,Tentacool,72,1,1,1,22,24,,0,Common,1,0,Old Rod
Whirl Islands 1F,Tentacruel,73,1,1,1,22,24,,0,Common,1,0,Super Rod
Whirl Islands 1F Northeast,Horsea,116,1,1,1,23,27,Dragon Scale,0,Common,1,0,Super Rod
Whirl Islands 1F Northeast,Krabby,98,1,1,1,23,27,,0,Common,1,0,Old Rod
Whirl Islands 1F Northeast,Seadra,117,1,1,1,23,27,,0,Uncommon,1,0,Super Rod
Whirl Islands 1F Northeast,Tentacool,72,1,1,1,23,27,,0,Common,1,0,Old Rod
Whirl Islands 1F Northeast,Tentacruel,73,1,1,1,23,27,,0,Common,1,0,Super Rod
Whirl Islands 1F Southeast,Horsea,116,1,1,1,23,27,Dragon Scale,0,Common,1,0,Good Rod
Whirl Islands 1F Southeast,Krabby,98,1,1,1,23,27,,0,Common,1,0,Old Rod
Whirl Islands 1F Southeast,Seadra,117,1,1,1,23,27,,0,Uncommon,1,0,Super Rod
Whirl Islands 1F Southeast,Tentacool,72,1,1,1,23,27,,0,Common,1,0,Old Rod
Whirl Islands 1F Southeast,Tentacruel,73,1,1,1,23,27,,0,Common,1,0,Super Rod
Whirl Islands 1F Southwest,Horsea,116,1,1,1,23,27,Dragon Scale,0,Common,1,0,Super Rod
Whirl Islands 1F Southwest,Krabby,98,1,1,1,23,27,,0,Common,1,0,Old Rod
Whirl Islands 1F Southwest,Seadra,117,1,1,1,23,27,,0,Uncommon,1,0,Super Rod
Whirl Islands 1F Southwest,Tentacool,72,1,1,1,23,27,,0,Common,1,0,Old Rod
Whirl Islands 1F Southwest,Tentacruel,73,1,1,1,23,27,,0,Common,1,0,Super Rod
Whirl Islands B2F,Horsea,116,1,1,1,23,27,Dragon Scale,0,Common,1,0,Good Rod
Whirl Islands B2F,Kingler,99,1,1,1,23,27,,0,Common,1,0,Super Rod
Whirl Islands B2F,Krabby,98,1,1,1,23,27,,0,Common,1,0,Old Rod
Whirl Islands B2F,Seadra,117,1,1,1,23,27,,0,Uncommon,1,0,Super Rod
Whirl Islands B2F,Tentacool,72,1,1,1,23,27,,0,Common,1,0,Old Rod
Whirl Islands B2F,Tentacruel,73,1,1,1,23,27,,0,Common,1,0,Super Rod
Whoville,Azurill,298,1,1,1,25,31,,0,Rare,0,0,
Whoville,Marill,183,1,1,1,25,31,,0,Uncommon,0,0,
Whoville,Psyduck,54,1,1,1,25,31,,0,Common,0,0,
Whoville,Shellder,90,1,1,1,25,31,Shell Bell,0,Uncommon,0,0,
Whoville,Slowpoke,79,1,1,1,25,31,Lagging Tail,0,Common,0,0,
Whoville,Spheal,363,1,1,1,25,31,,0,Uncommon,0,0,
Whoville,Tentacool,72,1,1,1,25,31,Poison Barb,0,Common,0,0,
