,Map,Pokemon,DexID,Morning,Day,Night,MinLvl,MaxLvl,Item,Member,Tier,Type,Path
4150,Cerulean Cave 1F,Poliwhirl,61,1,1,1,60,64,,0,Common,Fish,sprites/poliwhirl.png
4151,Cerulean Cave B1F,Poliwhirl,61,1,1,1,58,62,,0,Common,Fish,sprites/poliwhirl.png
4152,Ecruteak City,Poliwhirl,61,1,1,1,15,25,Kings Rock,0,Uncommon,Surf/Fish,sprites/poliwhirl.png
4153,Hoenn Safari Zone Area 3,Poliwhirl,61,1,1,1,28,32,Kings Rock,0,Common,Surf/Fish,sprites/poliwhirl.png
4154,Icefall Cave Entrance,Poliwhirl,61,1,1,1,10,25,,0,Uncommon,Surf/Fish,sprites/poliwhirl.png
4155,Lake Acuity,Poliwhirl,61,1,1,1,35,41,,0,Uncommon,Surf/Fish,sprites/poliwhirl.png
4156,Mt. Pyre Exterior,Poliwhirl,61,1,1,1,21,26,,0,Uncommon,Surf/Fish,sprites/poliwhirl.png
4157,Mt. Pyre Summit,Poliwhirl,61,1,1,1,21,26,,0,Uncommon,Surf/Fish,sprites/poliwhirl.png
4158,Mt. Silver 1F,Poliwhirl,61,1,1,1,47,50,,0,Uncommon,Surf/Fish,sprites/poliwhirl.png
4159,Mt. Silver Exterior,Poliwhirl,61,0,0,1,32,40,,0,Uncommon,Surf/Fish,sprites/poliwhirl.png
4160,Nap Cave,Poliwhirl,61,1,1,1,45,50,Kings Rock,0,Common,Surf/Fish,sprites/poliwhirl.png
4161,Nap Cave B1F,Poliwhirl,61,1,1,1,45,50,Kings Rock,0,Common,Surf/Fish,sprites/poliwhirl.png
4162,Route 10,Poliwhirl,61,0,0,1,22,25,,0,Common,Surf/Fish,sprites/poliwhirl.png
4163,Route 227,Poliwhirl,61,1,1,1,40,45,Kings Rock,0,Common,Surf/Fish,sprites/poliwhirl.png
4164,Route 28,Poliwhirl,61,1,1,1,33,37,,0,Uncommon,Surf/Fish,sprites/poliwhirl.png
4165,Route 30,Poliwhirl,61,1,0,1,4,6,Kings Rock,0,Common,Surf/Fish,sprites/poliwhirl.png
4166,Route 44,Poliwhirl,61,1,1,1,36,40,Kings Rock,0,Common,Surf/Fish,sprites/poliwhirl.png
4167,Ruins Of Alph,Poliwhirl,61,1,1,1,18,25,,0,Uncommon,Fish,sprites/poliwhirl.png
4168,Sendoff Spring,Poliwhirl,61,1,1,1,40,44,,0,Uncommon,Surf/Fish,sprites/poliwhirl.png
4169,Suzuka Cave 1F,Poliwhirl,61,1,1,1,21,25,,0,Common,Surf/Fish,sprites/poliwhirl.png
4170,Suzuka Cave B1F,Poliwhirl,61,1,1,1,21,25,,0,Common,Surf/Fish,sprites/poliwhirl.png
4171,Violet City,Poliwhirl,61,0,0,1,10,14,Kings Rock,0,Uncommon,Fish,sprites/poliwhirl.png
4172,Viridian City,Poliwhirl,61,0,0,1,13,18,Kings Rock,0,Uncommon,Fish,sprites/poliwhirl.png
4173,Crater Town Shore,Sandile,551,1,1,1,26,30,,0,Rare,Land,sprites/sandile.png
4174,Dark Cave South,Sandile,551,1,1,1,8,11,Black Glasses,0,Rare,Land,sprites/sandile.png
4175,Diamond Empire Ballroom,Sandile,551,1,1,1,22,31,,0,Rare,Land,sprites/sandile.png
4176,Diamond Empire East Wing,Sandile,551,1,1,1,22,31,,1,Rare,Land,sprites/sandile.png
4177,Route 111 Desert,Sandile,551,1,1,1,25,29,Black Glasses,1,Rare,Land,sprites/sandile.png
4178,Unholy Sands Pyramid West Chamber,Sandile,551,1,1,1,20,24,Black Glasses,0,Rare,Land,sprites/sandile.png
4179,Crater Town Shore,Shellos,422,1,1,1,26,30,,0,Rare,Land,sprites/shellos.png
4180,Mt. Summer Exterior,Shellos,422,1,1,1,36,40,Rowap Berry,0,Rare,Land,sprites/shellos.png
4181,Route 212 South,Shellos,422,0,1,0,24,28,Rowap Berry,0,Rare,Land,sprites/shellos.png
4182,Route 213,Shellos,422,1,1,1,24,28,,0,Rare,Land,sprites/shellos.png
4183,Route 218,Shellos,422,0,1,0,32,35,Rowap Berry,0,Rare,Land,sprites/shellos.png
4184,Route 221,Shellos,422,1,1,1,28,32,,0,Rare,Land,sprites/shellos.png
4185,Route 222,Shellos,422,1,1,1,35,40,Rowap Berry,1,Rare,Land,sprites/shellos.png
4186,Valley Windworks,Shellos,422,1,1,1,11,14,,0,Rare,Land,sprites/shellos.png
4187,Amity Square,Shellos,422,1,1,1,17,20,,0,Rare,Surf/Fish,sprites/shellos.png
4188,Diamond Empire Entry,Shellos,422,1,1,1,22,31,,0,Rare,Surf/Fish,sprites/shellos.png
4189,Fuego Ironworks,Shellos,422,1,1,1,20,32,,0,Rare,Surf/Fish,sprites/shellos.png
4190,Leev Town Entrance,Shellos,422,1,1,1,20,24,Rowap Berry,1,Rare,Surf/Fish,sprites/shellos.png
4191,Route 103,Shellos,422,1,1,1,5,7,,1,Rare,Surf/Fish,sprites/shellos.png
4192,Route 20,Shellos,422,1,1,1,40,44,Rowap Berry,1,Rare,Surf/Fish,sprites/shellos.png
4193,Route 212 South,Shellos,422,1,1,1,24,28,Rowap Berry,0,Rare,Surf/Fish,sprites/shellos.png
4194,Route 213,Shellos,422,1,1,1,24,28,,0,Rare,Surf/Fish,sprites/shellos.png
4195,Route 218,Shellos,422,1,1,1,28,31,Rowap Berry,0,Rare,Surf/Fish,sprites/shellos.png
4196,Route 228,Shellos,422,1,1,1,40,44,Rowap Berry,0,Rare,Surf/Fish,sprites/shellos.png
4197,Route 26,Shellos,422,1,0,1,45,47,,1,Rare,Surf/Fish,sprites/shellos.png
4198,Safari Johto Grass and Swamp Zone,Shellos,422,1,1,1,22,26,Rowap Berry,0,Rare,Surf/Fish,sprites/shellos.png
4199,Sinnoh Safari Area Zone 6,Shellos,422,1,1,1,24,28,Rowap Berry,0,Rare,Surf/Fish,sprites/shellos.png
4200,Suzuka Cave 1F,Shellos,422,1,1,0,21,25,,0,Rare,Surf/Fish,sprites/shellos.png
4201,Valley Windworks,Shellos,422,1,1,1,20,35,,0,Rare,Surf/Fish,sprites/shellos.png
4202,Crater Town Tunnel,Gible,443,1,1,1,10,14,,0,Rare,Land,sprites/gible.png
4203,Evergreen Island Frozen Cave,Gible,443,1,1,1,10,14,Haban Berry,0,Rare,Land,sprites/gible.png
4204,Moon,Gible,443,1,1,1,31,36,Haban Berry,0,Rare,Land,sprites/gible.png
4205,Mt. Coronet North,Gible,443,1,1,1,34,39,Haban Berry,1,Rare,Land,sprites/gible.png
4206,Serenia Village Tunnel,Gible,443,1,1,1,25,28,Haban Berry,0,Rare,Land,sprites/gible.png
4207,Vulcan Cove,Gible,443,1,1,1,39,43,Haban Berry,0,Rare,Land,sprites/gible.png
4208,Wayward Cave,Gible,443,1,0,1,5,14,,1,Rare,Land,sprites/gible.png
4209,Crater Town Tunnel,Klink,599,1,1,1,26,30,,0,Rare,Land,sprites/klink.png
4210,Iron Island B2F R,Klink,599,0,1,0,32,36,,0,Rare,Land,sprites/klink.png
4211,Mountain Area Maze,Klink,599,1,1,1,25,31,,1,Rare,Land,sprites/klink.png
4212,Valley Of Steel Eastern Peak,Klink,599,0,0,1,33,34,,0,Rare,Land,sprites/klink.png
4213,Crumpit Valley,Cottonee,546,1,1,1,25,31,,0,Rare,Land,sprites/cottonee.png
4214,Petalburg Woods,Cottonee,546,1,1,1,10,13,,0,Rare,Land,sprites/cottonee.png
4215,Pinkan Island Meadow,Cottonee,546,0,0,1,60,65,,0,Rare,Land,sprites/cottonee.png
4216,Suzuka Towers,Cottonee,546,1,0,1,21,25,,0,Rare,Land,sprites/cottonee.png
4217,Crumpit Valley,Espurr,677,1,1,1,25,31,,0,Rare,Land,sprites/espurr.png
4218,Kalijodo Path,Espurr,677,1,1,1,36,40,,0,Rare,Land,sprites/espurr.png
4219,Old Chateau 1F,Espurr,677,1,1,1,20,22,,1,Rare,Land,sprites/espurr.png
4220,Route 205,Espurr,677,1,1,0,20,23,,1,Rare,Land,sprites/espurr.png
4221,Safari Area 3,Espurr,677,0,0,1,20,21,,1,Rare,Land,sprites/espurr.png
4222,Sinnoh Safari Area Zone 6,Espurr,677,0,1,0,24,28,,0,Rare,Land,sprites/espurr.png
4223,Whoville Woods,Espurr,677,1,1,1,15,20,,0,Rare,Land,sprites/espurr.png
4224,Crumpit Valley,Natu,177,1,1,1,25,31,,0,Common,Land,sprites/natu.png
4225,Guild Island Forest,Natu,177,1,1,1,42,50,,0,Common,Land,sprites/natu.png
4226,Hoenn Safari Zone Area 1,Natu,177,1,1,1,28,32,,0,Common,Land,sprites/natu.png
4227,Hoenn Safari Zone Area 2,Natu,177,1,1,1,28,32,,0,Common,Land,sprites/natu.png
4228,Mistpeak Valley,Natu,177,1,1,1,23,25,,0,Common,Land,sprites/natu.png
4229,Mt. Crumpit,Natu,177,1,1,1,25,31,,0,Common,Land,sprites/natu.png
4230,Pinkan Island Meadow,Natu,177,1,1,1,60,65,,0,Common,Land,sprites/natu.png
4231,Polar City North Gate,Natu,177,1,1,1,25,31,,0,Common,Land,sprites/natu.png
4232,Route 22,Natu,177,1,1,1,3,5,,0,Common,Land,sprites/natu.png
4233,Route 28,Natu,177,1,1,1,33,37,,0,Common,Land,sprites/natu.png
4234,Route 36,Natu,177,1,1,0,23,23,,0,Common,Land,sprites/natu.png
4235,Ruin Valley,Natu,177,1,1,1,35,48,,0,Common,Land,sprites/natu.png
4236,Ruins Of Alph,Natu,177,1,1,1,18,25,,0,Common,Land,sprites/natu.png
4237,Safari Johto Wet Zone,Natu,177,1,0,1,23,26,,0,Common,Land,sprites/natu.png
4238,Sleeping Path,Natu,177,1,1,0,42,45,,0,Common,Land,sprites/natu.png
4239,Wastelands,Natu,177,1,1,1,25,31,,0,Common,Land,sprites/natu.png
4240,Cryofrost Brink,Numel,322,1,1,1,25,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4241,Eindoak Waterway,Numel,322,1,1,1,25,31,,0,Uncommon,Land,sprites/numel.png
4242,Evergreen Island Frozen Path,Numel,322,1,1,1,22,25,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4243,Evergreen Island Valley Path,Numel,322,1,1,1,24,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4244,Fiery Path,Numel,322,1,1,1,20,22,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4245,Flake Path,Numel,322,1,1,1,22,24,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4246,Frozen Cave B1F,Numel,322,1,1,1,25,29,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4247,Jagged Pass,Numel,322,1,1,1,23,27,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4248,Kindle Road,Numel,322,1,1,1,34,38,Charcoal,1,Uncommon,Land,sprites/numel.png
4249,Mt. Crumpit Summit,Numel,322,1,1,1,15,19,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4250,Mt. Ember,Numel,322,1,0,0,30,38,Charcoal,0,Uncommon,Land,sprites/numel.png
4251,Mt. Summer 1F,Numel,322,1,1,1,26,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4252,Mt. Summer 1F 2,Numel,322,1,1,1,26,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4253,Mt. Summer 2F,Numel,322,1,1,1,26,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4254,Mt. Summer 2F 2,Numel,322,1,1,1,26,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4255,Mt. Summer 3F,Numel,322,1,1,1,26,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4256,Mt. Summer 3F 2,Numel,322,1,1,1,26,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4257,Mt. Summer Exterior 2,Numel,322,1,1,1,26,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4258,Oakwood Cavern 1F,Numel,322,1,1,1,25,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4259,Route 112,Numel,322,1,1,1,19,23,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4260,Vulcan Cavern,Numel,322,1,1,1,26,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4261,Vulcan Lava Pit,Numel,322,1,1,1,25,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4262,Vulcan Path,Numel,322,1,1,1,26,30,Rawst Berry,0,Uncommon,Land,sprites/numel.png
4263,Cryofrost Brink,Treecko,252,1,1,1,25,31,,0,Rare,Land,sprites/treecko.png
4264,Dark Valley,Treecko,252,1,1,1,16,20,,0,Rare,Land,sprites/treecko.png
4265,Eumi Island Theme Park 1,Treecko,252,1,1,1,25,30,,0,Rare,Land,sprites/treecko.png
4266,Forlorn Nesting Grounds,Treecko,252,1,1,1,28,32,,0,Rare,Land,sprites/treecko.png
4267,Hoenn Safari Zone Area 6,Treecko,252,1,1,1,28,32,,0,Rare,Land,sprites/treecko.png
4268,Petalburg Woods,Treecko,252,1,1,1,5,7,,1,Rare,Land,sprites/treecko.png
4269,Cryofrost Path,Eevee,133,1,1,1,10,15,,0,Rare,Land,sprites/eevee.png
4270,Eumi Island Town,Eevee,133,1,1,1,23,24,,0,Rare,Land,sprites/eevee.png
4271,Frost Valley,Eevee,133,1,1,1,15,17,,0,Rare,Land,sprites/eevee.png
4272,Safari Area 3,Eevee,133,1,1,1,22,24,,0,Rare,Land,sprites/eevee.png
4273,Sweetsland,Eevee,133,1,1,1,20,24,,0,Rare,Land,sprites/eevee.png
4274,Crystal Cavern,Medicham,308,1,1,1,25,31,,0,Rare,Land,sprites/medicham.png
4275,Iron Island B1F L,Medicham,308,1,1,1,32,36,,0,Rare,Land,sprites/medicham.png
4276,Mt. Coronet 4F,Medicham,308,1,1,1,38,43,,0,Rare,Land,sprites/medicham.png
4277,Mt. Coronet 5F,Medicham,308,1,1,1,38,43,,0,Rare,Land,sprites/medicham.png
4278,Mt. Coronet 6F,Medicham,308,1,1,1,38,43,,0,Rare,Land,sprites/medicham.png
4279,Mt. Coronet 7F,Medicham,308,1,1,1,38,43,,0,Rare,Land,sprites/medicham.png
4280,Mt. Coronet Summit,Medicham,308,1,1,0,40,43,,0,Rare,Land,sprites/medicham.png
4281,Mt. Coronet Tunnel,Medicham,308,1,1,1,39,43,,0,Rare,Land,sprites/medicham.png
4282,Sinnoh Victory Road 1F,Medicham,308,1,1,1,45,49,,0,Rare,Land,sprites/medicham.png
4283,Sinnoh Victory Road 2F,Medicham,308,1,1,1,45,49,,0,Rare,Land,sprites/medicham.png
4284,Sinnoh Victory Road B1F,Medicham,308,1,1,1,45,49,,0,Rare,Land,sprites/medicham.png
4285,Sinnoh Victory Road B1F Deep,Medicham,308,1,1,1,50,54,,0,Rare,Land,sprites/medicham.png
4286,Sinnoh Victory Road B1F Deep Entrance,Medicham,308,1,1,1,50,54,,0,Rare,Land,sprites/medicham.png
4287,Sinnoh Victory Road B1F Deep Exit,Medicham,308,1,1,1,50,54,,0,Rare,Land,sprites/medicham.png
4288,Victory Road Hoenn B1F,Medicham,308,1,1,1,42,48,,0,Rare,Land,sprites/medicham.png
4289,Dark Cave South,Dunsparce,206,1,1,1,5,7,Mago Berry,0,Common,Land,sprites/dunsparce.png
4290,Desert Lagoon,Dunsparce,206,1,1,1,12,14,,1,Common,Land,sprites/dunsparce.png
4291,Flake Path,Dunsparce,206,1,1,1,22,24,Mago Berry,0,Common,Land,sprites/dunsparce.png
4292,Forest Pit,Dunsparce,206,1,1,1,26,30,,0,Common,Land,sprites/dunsparce.png
4293,Mt. Mortar Lower Cave,Dunsparce,206,1,1,1,25,25,Mago Berry,0,Common,Land,sprites/dunsparce.png
4294,Mt. Summer 3F 2 2,Dunsparce,206,1,1,1,20,26,,0,Common,Land,sprites/dunsparce.png
4295,Mt. Summer 3F 2 2,Dunsparce,206,1,1,1,20,26,,0,Common,Land,sprites/dunsparce.png
4296,Mt. Summer 3F 2 2,Dunsparce,206,1,1,1,20,26,,0,Common,Land,sprites/dunsparce.png
4297,Mt. Summer 3F 2 2,Dunsparce,206,1,1,1,20,26,,0,Common,Land,sprites/dunsparce.png
4298,Mt. Summer 3F 2 2,Dunsparce,206,1,1,1,20,26,,0,Common,Land,sprites/dunsparce.png
4299,Oakwood Cavern 2F,Dunsparce,206,1,1,1,25,25,Mago Berry,0,Common,Land,sprites/dunsparce.png
4300,Route 208,Dunsparce,206,1,0,0,17,22,,0,Common,Land,sprites/dunsparce.png
4301,Three Isle Port,Dunsparce,206,1,1,1,5,35,,0,Common,Land,sprites/dunsparce.png
4302,Dark Valley,Tauros,128,1,1,1,21,25,,0,Uncommon,Land,sprites/tauros.png
4303,Dragonspiral Tower 1F,Tauros,128,1,1,1,25,31,,0,Uncommon,Land,sprites/tauros.png
4304,Route 38,Tauros,128,1,1,1,21,23,Oran Berry,0,Uncommon,Land,sprites/tauros.png
4305,Route 39,Tauros,128,1,1,1,22,24,,0,Uncommon,Land,sprites/tauros.png
4306,Route 48,Tauros,128,1,1,1,30,32,,0,Uncommon,Land,sprites/tauros.png
4307,Safari Area 1,Tauros,128,1,1,0,32,33,,0,Uncommon,Land,sprites/tauros.png
4308,Trainers Valley,Tauros,128,1,1,1,30,32,,0,Uncommon,Land,sprites/tauros.png
4309,Unison Mountain South Summit,Tauros,128,1,1,1,20,24,,0,Uncommon,Land,sprites/tauros.png
4310,Desert Lagoon,Hippopotas,449,1,1,0,15,18,,1,Rare,Land,sprites/hippopotas.png
4311,Diamond Empire West Wing,Hippopotas,449,1,1,1,14,18,,0,Rare,Land,sprites/hippopotas.png
4312,Route 214,Hippopotas,449,1,1,1,17,18,,0,Rare,Land,sprites/hippopotas.png
4313,Route 228,Hippopotas,449,1,1,1,14,18,Smooth Rock,0,Rare,Land,sprites/hippopotas.png
4314,Sinnoh Safari Area Zone 2,Hippopotas,449,1,1,0,14,18,Smooth Rock,0,Rare,Land,sprites/hippopotas.png
4315,Vulcan Cave B1F,Hippopotas,449,1,1,1,14,18,Smooth Rock,1,Rare,Land,sprites/hippopotas.png
4316,Desert Lagoon,Hippopotas,449,0,0,1,15,18,,1,Rare,Surf/Fish,sprites/hippopotas.png
4317,Desert Lagoon,Murkrow,198,0,0,1,12,14,Razor Fang,1,Rare,Land,sprites/murkrow.png
4318,Dragons Den Entrance,Murkrow,198,1,1,1,46,50,,1,Rare,Land,sprites/murkrow.png
4319,Eterna Forest,Murkrow,198,0,0,1,11,14,,0,Rare,Land,sprites/murkrow.png
4320,Forest Pit,Murkrow,198,0,0,1,26,30,,0,Rare,Land,sprites/murkrow.png
4321,Lost Cave 1F1,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4322,Lost Cave 1F10,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4323,Lost Cave 1F11,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4324,Lost Cave 1F12,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4325,Lost Cave 1F13,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4326,Lost Cave 1F14,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4327,Lost Cave 1F2,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4328,Lost Cave 1F4,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4329,Lost Cave 1F5,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4330,Lost Cave 1F6,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4331,Lost Cave 1F7,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4332,Lost Cave 1F8,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4333,Lost Cave 1F9,Murkrow,198,0,0,1,30,48,,0,Rare,Land,sprites/murkrow.png
4334,Lost Tower 1F,Murkrow,198,1,1,1,17,27,,0,Rare,Land,sprites/murkrow.png
4335,Lost Tower 2F,Murkrow,198,1,1,1,17,27,,0,Rare,Land,sprites/murkrow.png
4336,Lost Tower 3F,Murkrow,198,1,1,1,17,27,,0,Rare,Land,sprites/murkrow.png
4337,Old Chateau Dining Room,Murkrow,198,1,1,1,11,15,,0,Rare,Land,sprites/murkrow.png
4338,Route 16,Murkrow,198,0,0,1,35,37,Dusk Stone,0,Rare,Land,sprites/murkrow.png
4339,Route 18,Murkrow,198,1,0,1,41,42,Dusk Stone,0,Rare,Land,sprites/murkrow.png
4340,Route 205,Murkrow,198,0,0,1,11,14,,0,Rare,Land,sprites/murkrow.png
4341,Route 225,Murkrow,198,0,0,1,40,45,Dusk Stone,0,Rare,Land,sprites/murkrow.png
4342,Route 33,Murkrow,198,0,0,1,8,12,Dusk Stone,0,Rare,Land,sprites/murkrow.png
4343,Route 7,Murkrow,198,0,0,1,16,20,Dusk Stone,0,Rare,Land,sprites/murkrow.png
4344,Diamond Domain 1F,Woobat,527,1,1,1,21,25,,0,Rare,Land,sprites/woobat.png
4345,Diamond Domain B1F,Woobat,527,1,1,1,21,25,,0,Rare,Land,sprites/woobat.png
4346,Love Island,Woobat,527,0,0,1,13,17,,0,Rare,Land,sprites/woobat.png
4347,Mt. Summer 3F,Woobat,527,1,1,1,36,40,,0,Rare,Land,sprites/woobat.png
4348,Mt. Summer 3F 2,Woobat,527,1,1,1,36,40,,0,Rare,Land,sprites/woobat.png
4349,Mt. Summer 3F 2 2,Woobat,527,1,1,1,20,26,,0,Rare,Land,sprites/woobat.png
4350,Mt. Summer 3F 2 2,Woobat,527,1,1,1,20,26,,0,Rare,Land,sprites/woobat.png
4351,Mt. Summer 3F 2 2,Woobat,527,1,1,1,20,26,,0,Rare,Land,sprites/woobat.png
4352,Mt. Summer 3F 2 2,Woobat,527,1,1,1,20,26,,0,Rare,Land,sprites/woobat.png
4353,Mt. Summer 3F 2 2,Woobat,527,1,1,1,20,26,,0,Rare,Land,sprites/woobat.png
4354,Suzuka Cave B1F,Woobat,527,0,1,0,21,25,,0,Rare,Land,sprites/woobat.png
4355,Trainers Valley Cave,Woobat,527,1,1,1,33,35,,0,Rare,Land,sprites/woobat.png
4356,Diamond Domain B1F,Sableye,302,1,1,1,21,25,Scope Lens,0,Rare,Land,sprites/sableye.png
4357,Diamond Empire West Wing,Sableye,302,1,1,1,32,41,,0,Rare,Land,sprites/sableye.png
4358,Evergreen Island Crystal Cave,Sableye,302,1,1,1,23,27,,0,Rare,Land,sprites/sableye.png
4359,Granite Cave B2F,Sableye,302,1,0,1,12,14,Scope Lens,0,Rare,Land,sprites/sableye.png
4360,Guild Island Cave,Sableye,302,1,1,1,42,50,,0,Rare,Land,sprites/sableye.png
4361,Iron Island B1F R,Sableye,302,1,1,1,32,36,,0,Rare,Land,sprites/sableye.png
4362,Jura Cave,Sableye,302,1,1,1,25,29,Enigma Berry,1,Rare,Land,sprites/sableye.png
4363,Oakwood Cavern 2F,Sableye,302,1,1,1,25,31,Enigma Berry,0,Rare,Land,sprites/sableye.png
4364,Sky Pillar 1F,Sableye,302,1,1,1,48,51,Scope Lens,0,Rare,Land,sprites/sableye.png
4365,Victory Road Hoenn 1F,Sableye,302,1,1,1,42,48,,1,Rare,Land,sprites/sableye.png
4366,Diamond Domain Main Cave,Vanillite,582,1,1,1,27,31,,0,Rare,Land,sprites/vanillite.png
4367,Mountain Area Dungeon,Vanillite,582,1,1,1,25,31,,0,Rare,Land,sprites/vanillite.png
4368,North Pole Harbour,Vanillite,582,1,1,1,15,20,Never-Melt Ice,0,Rare,Land,sprites/vanillite.png
4369,Route 217,Vanillite,582,1,1,0,35,39,,1,Rare,Land,sprites/vanillite.png
4370,Seafoam B1F,Vanillite,582,1,1,1,40,44,Never-Melt Ice,1,Rare,Land,sprites/vanillite.png
4371,Vulcan Cave B2F,Vanillite,582,1,1,1,20,24,Never-Melt Ice,0,Rare,Land,sprites/vanillite.png
4372,Vulcan Fair,Vanillite,582,1,1,1,34,38,,0,Rare,Land,sprites/vanillite.png
4373,Safari Johto Snow Zone,Vanillite,582,1,1,1,22,26,Never-Melt Ice,1,Rare,Surf/Fish,sprites/vanillite.png
4374,Unknown Place,Vanillite,582,1,1,1,30,32,Never-Melt Ice,1,Rare,Surf/Fish,sprites/vanillite.png
4375,Diamond Empire Ballroom,Cryogonal,615,1,1,1,22,31,,1,Rare,Land,sprites/cryogonal.png
4376,Mt. Crumpit,Cryogonal,615,1,1,1,25,31,Never-Melt Ice,0,Rare,Land,sprites/cryogonal.png
4377,Unknown Place,Cryogonal,615,1,1,1,55,60,Never-Melt Ice,0,Rare,Land,sprites/cryogonal.png
4378,Vulcan Cave B2F,Cryogonal,615,0,0,1,20,24,Never-Melt Ice,0,Rare,Land,sprites/cryogonal.png
4379,Cryofrost Path,Cryogonal,615,1,1,1,25,31,Never-Melt Ice,0,Rare,Surf/Fish,sprites/cryogonal.png
4380,Safari Johto Snow Zone,Cryogonal,615,1,1,1,22,26,Never-Melt Ice,0,Rare,Surf/Fish,sprites/cryogonal.png
4381,Seafoam B4F,Cryogonal,615,1,1,1,40,44,,1,Rare,Surf/Fish,sprites/cryogonal.png
4382,Diamond Empire East Wing,Drilbur,529,1,1,1,22,31,,0,Rare,Land,sprites/drilbur.png
4383,Dragonspiral Tower 3F,Drilbur,529,1,1,1,25,31,,0,Rare,Land,sprites/drilbur.png
4384,Route 228,Drilbur,529,1,1,1,40,45,,1,Rare,Land,sprites/drilbur.png
4385,Serenia Village Tunnel,Drilbur,529,1,1,1,20,24,,0,Rare,Land,sprites/drilbur.png
4386,Suzuka Cave B2F,Drilbur,529,1,0,0,21,25,,0,Rare,Land,sprites/drilbur.png
4387,Victory Road Kanto 2F,Drilbur,529,1,1,1,58,58,,0,Rare,Land,sprites/drilbur.png
4388,Diamond Empire East Wing,Scraggy,559,1,1,1,22,31,,1,Rare,Land,sprites/scraggy.png
4389,Diamond Empire East Wing,Scraggy,559,1,1,1,22,30,,1,Rare,Land,sprites/scraggy.png
4390,Iron Island B1F L,Scraggy,559,1,1,1,25,30,,1,Rare,Land,sprites/scraggy.png
4391,Pitch Black Cave,Scraggy,559,1,1,1,30,30,,0,Rare,Land,sprites/scraggy.png
4392,Sinnoh Victory Road B1F Deep Entrance,Scraggy,559,1,1,1,50,54,,0,Rare,Land,sprites/scraggy.png
4393,Stark Mountain Entrance Pt,Scraggy,559,1,1,1,25,30,,0,Rare,Land,sprites/scraggy.png
4394,Diamond Empire Entry,Roggenrola,524,1,1,1,22,31,,1,Rare,Land,sprites/roggenrola.png
4395,Fiery Path,Roggenrola,524,1,1,1,23,25,Hard Stone,1,Rare,Land,sprites/roggenrola.png
4396,Forest Maze Underground,Roggenrola,524,1,1,1,25,31,,0,Rare,Land,sprites/roggenrola.png
4397,Mt. Coronet 5F,Roggenrola,524,1,1,1,38,39,Everstone,0,Rare,Land,sprites/roggenrola.png
4398,Mt. Coronet B1F,Roggenrola,524,1,1,1,33,38,Everstone,1,Rare,Land,sprites/roggenrola.png
4399,Underground Path Sinnoh Entrance,Roggenrola,524,1,1,1,23,27,Everstone,0,Rare,Land,sprites/roggenrola.png
4400,Vulcan Lava Pit,Roggenrola,524,0,1,0,35,39,Hard Stone,0,Rare,Land,sprites/roggenrola.png
4401,Diamond Empire Entry,Rufflet,627,1,1,1,22,31,,0,Rare,Land,sprites/rufflet.png
4402,Leev Town Port,Rufflet,627,1,1,1,20,24,,1,Rare,Land,sprites/rufflet.png
4403,Mirage Island Summit,Rufflet,627,0,1,0,65,70,Sharp Beak,0,Rare,Land,sprites/rufflet.png
4404,Mt. Coronet 6F,Rufflet,627,1,1,0,38,43,,0,Rare,Land,sprites/rufflet.png
